Wikipedia movie ID,Movie name,Movie release year,Movie box office revenue,Movie countries,Movie genres,Summary,Sentiment,Theme,vote_average,budget,decade,War Related
1343517,Head in the Clouds,2004,5809012.214454412,"['United States of America', 'Spain', 'Canada', 'United Kingdom']","['LGBT', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film']","In a prologue, young Gilda Bessé , the daughter of a French aristocrat and an emotionally unstable American mother, reluctantly is told the life line on her palm doesn't extend past the age of 34 by a fortune teller. Fast forward to a rainy night in 1933, when she stumbles into the room of Guy Malyon, an Irishman who is a first-year student on scholarship at Cambridge University. She has had a lover's quarrel with one of the dons, and rather than turn her out into the storm, Guy gallantly allows her to spend the night. Later, they become lovers, but the two are separated when Gilda's mother dies and she opts to leave England. Several years later, Guy sees her as an extra in a Hollywood film, and shortly after he coincidentally receives a letter from her inviting him to visit her in Paris, where she's working as a photographer. He discovers she is living with the Spanish-born nursing student/model Mia and has a lover, whom she quickly discards when Guy moves in. The trio are enjoying their unusual living arrangement, but world events are beginning to affect their existence. It is the height of the Spanish Civil War, and idealistic Guy, a long-time supporter of the army of the Second Spanish Republic, is determined to do what he can to help them as Francisco Franco's fascists gain strength. Mia, too, is anxious to come to the aid of her native land. Gilda, however, has no interest in politics or anything else that might disrupt her life of luxury, and pleads with the two to ignore the conflict, but they feel compelled to act and depart for Spain. Guy becomes a soldier, while Mia tends to the wounded. They cross paths one night and, before sleeping with Guy, Mia confesses she was Gilda's lover. In the morning, her ambulance is destroyed by a land mine, and after laying her to rest, Guy returns to Paris, where he is ignored by Gilda, who feels his abandonment of her was a form of betrayal. Six years later, Guy is working as a spy with the underground in occupied Paris under the auspices of British intelligence. He learns Gilda has taken Nazi Major Franz Bietrich as a lover and visits her in their old apartment, where the two make love. The following morning she tells him their affair is over and the two never can see each other again. D-Day is approaching, and Guy throws himself into his work. One day he arrives at a café to meet a contact, but instead is approached by Gilda, who has overheard her German lover's plotting a trap and has come to help him escape in cleric's clothing she has concealed in the restaurant's washroom. That night, he and his associates destroy a rail station, but only Guy manages to elude the German soldiers. Guy returns to London, where he discovers Gilda joined the Resistance a few years earlier. With the occupation of Paris having come to an end, he realizes the locals, who long regarded Gilda as a Nazi sympathizer and traitor, will seek revenge. As he returns to Paris to find her, Guy is unaware Bietrich has been killed in Gilda's apartment and she has been taken captive by a mob intent on avenging the deaths of their loved ones. She is finally killed by a local youth to avenge the death of his sister. The movie ends with Guy reading the last letter written by Gilda.",negative,Fate,5.947,,2000.0,True
4560,Braveheart,1995,434267629.2376004,['United States of America'],"['Biography', 'Adventure', 'History', 'War film', 'Action/Adventure', 'Period piece', 'Drama', 'Costume drama', 'Action']","In the 13th century, after several years of political unrest, Scotland is invaded and conquered by King Edward I of England  . Young William Wallace witnesses the treachery of Longshanks, survives the death of his father and brother, and is taken abroad by his uncle where he is educated. Years later, Longshanks grants his noblemen land and privileges in Scotland, including Primae Noctis, the right of the lord to take a newly married Scottish woman into his bed on her wedding night. When he returns home, Wallace  falls in love with his childhood sweetheart, Murron MacClannough , and they marry in secret so that she does not have to spend a night in the bed of the English lord. When an English soldier tries to rape Murron, Wallace fights off several soldiers and the two attempt to flee. But Murron is captured and publicly executed by the sheriff, who proclaims ""an assault on the King's soldiers is the same as an assault on the King himself."" In retribution, Wallace and several villagers slaughter the English garrison and execute the sheriff. In addition, he goes to York, allows one of the villagers to avenge his wife's sexual shaming from an English lord, and sends the occupying English garrison back to England. This enrages Longshanks, who confronts his son Edward about this: he then orders his son to stop Wallace by any means necessary. He also knows his son has a bisexual relationship going with his French wife Isabella and another man: momentarily ignoring this, Longshanks tells Edward ""Some day you will be a king: at least try to act like one."" Wallace rebels against the English, and as his legend spreads, hundreds of Scots from the surrounding clans join him. Wallace leads his army to victory at the Battle of Stirling and then sacks the city of York. All the while, Wallace seeks the assistance of Robert the Bruce , the son of nobleman Robert the Elder and a contender for the Scottish crown. Despite his growing admiration for Wallace and his cause, Robert is dominated by his father, who wishes to secure the throne for his son by submitting to the English. Longshanks, worried by the threat of the rebellion, sends the wife of his son Edward, the French princess Isabella, to try to negotiate with Wallace in hopes that Wallace kills her in order to draw the French king to declare war on Wallace in revenge. Wallace refuses the bribe sent with Isabella by Longshanks, but after meeting him in person, Isabella becomes enamored with him. Meanwhile, Longshanks prepares an army to invade Scotland. Warned of the coming invasion by Isabella, Wallace implores the Scottish nobility, who are more concerned with their own welfare, that immediate action is needed to counter the threat and to take back the country. Leading the English army himself, Longshanks confronts the Scots at the Battle of Falkirk where noblemen Lochlan and Mornay betray Wallace. The Scots lose the battle, Wallace is wounded, and Hamish's father is fatally wounded and dies after the battle. As he charges toward the departing Longshanks on horseback, Wallace is intercepted by one of the king's lancers, who turns out to be Robert the Bruce. Remorseful, Bruce gets Wallace to safety before the English can capture him. Wallace kills Mornay and Lochlan for their betrayal, avoids assassination attempts, and wages a protracted guerrilla war against the English. Robert the Bruce, intending to join Wallace and commit troops to the war, sets up a meeting with him in Edinburgh where Robert's father has conspired with other nobles to capture and hand over Wallace to the English. Learning of his treachery, Robert the Bruce disowns his father. Following a tryst with Wallace, Isabella exacts revenge on the now terminally ill Longshanks by telling him she is pregnant with Wallace's child, intent on ending Longshank's line and ruling in his son's place. In London, Wallace is brought before an English magistrate, tried for high treason, and condemned to public torture and beheading. Even whilst being hanged, drawn and quartered, Wallace refuses to beg for mercy and submit to the king. As cries for mercy come from the watching crowd, the magistrate offers him one final chance. Wallace instead shouts the word ""Freedom!"" Just before the axe falls, Wallace sees a vision of Murron in the crowd smiling at him. Years after Wallace's death, Robert the Bruce, now Scotland's king, leads a Scottish army before a ceremonial line of English troops on the fields of Bannockburn where he is to formally accept English rule. As he begins to ride toward the English, he stops and turns back to his troops. Invoking Wallace's memory, he implores them to fight with him as they did with Wallace. He then leads his army into battle against the stunned English, winning the Scots their freedom.",negative,Freedom,7.932,147898762.78103763,1990.0,True
1643555,Saint Joan,1957,4479488.009985932,"['United States of America', 'United Kingdom']","['Christian film', 'Biopic [feature]', 'Drama', 'Historical fiction', 'War film']","{{Plot}} In 1456, Charles VII, experiences dreams in which he is visited by Joan of Arc, the former commander of his army, burned at the stake as a heretic twenty-five years earlier. In the dream he tells Joan that her case was retried and her sentence annulled. He recalls how she entered his life as a simple, seventeen-year-old peasant girl; how she heard the voices of Saints Catherine and Margaret telling her that she would lead the French army against the English at the siege of Orléans and be responsible for having the Dauphin crowned king at Rheims cathedral. When Joan arrives at the Dauphin's palace at Chinon she discovers that he is a childish weakling with no interest in fighting. After being tested by the members of the court, who conclude that she is mad, Joan imbues the Dauphin with her belief and fervor and he gives her command of the army. Shortly thereafter, Joan witnesses the coronation of Charles. Although her military triumphs have made her popular with the masses, her voices, beliefs, self-confidence and apparent supernatural powers have given her fearful enemies in high places. Charles, who has no further use for her services, expects her to return to her father's farm. When Joan challenges Charles to retake Paris from the English, he tells her he would rather sign a treaty than fight. All refuse Joan's plea to march on Paris, and the archbishop warns her that if she defies her spiritual directors, the church will disown her. Nevertheless, Joan puts her faith in God and appeals to the common people to march on Paris. She is captured and handed over to the English. To assure that Joan will never again become a threat to England, the English commander, hands her over to the Catholic Church to be tried for heresy. Joan spends four months in a cell and is visited frequently by the Inquisitor. The English become impatient with the delay in her prosecution and press for the trial to begin. Joan holds to her faith, as always, refusing to deny that the church is wiser than she or her voices. In a moment of panic and worn down by the constant pressures applied by the Inquisitior, Joan signs a document of recantation in which she confesses that she pretended to hear revelations from God and the saints in the belief that this will result in her freedom to return to her life as a peasant girl. When she learns that the sentence of the Inquisition is her perpetual, solitary imprisonment, Joan destroys the document, refusing to face a life away from nature, the life that opened her spirit to hear God and the saints. She now believes that God wants her to come to him through the ordeal of being burned at the stake. After Joan is excommunicated, the English, weary of the Church's endless and delaying rituals decide that Joan can be executed long before the Vatican learns about it, and so orders his soldiers to drag Joan to the square to be burned. The Inquisitor chooses to look the other way and let the English burn her. Those who witness Joan's death are stricken with remorse. The King's dream continues as he and Joan are visited by other significant figures from her life. Growing weary of all the spirit visitors, Charles tells Joan he has dreamed of her long enough and returns to his bed and his troubled sleep.",negative,Faith,6.5,,1950.0,True
14268798,Lucie Aubrac,1997,890465.058543593,['France'],"['Biographical film', 'Drama', 'War film']","A love story or a tale of the resistance, this poignant movie tells both the haunting story of a French resistance cell in Lyon but also the love of Lucie Aubrac for her husband...",positive,Resistance,6.329,45634302.55295292,1990.0,True
5566354,A Guy Named Joe,1943,99983641.7585452,['United States of America'],"['Heaven-Can-Wait Fantasies', 'Black-and-white', 'Fantasy', 'War film', 'Romance Film', 'Romantic fantasy']","Pete Sandidge  is the reckless pilot of a B-25 Mitchell bomber flying out of England during World War II. He is in love with Dorinda Durston , a civilian pilot ferrying planes across the Atlantic. ""Nails"" Kilpatrick , Pete's commanding officer, first transfers Pete and his crew to a base in Scotland and then offers him a transfer back to America to be a flying instructor. Dorinda has a feeling that Pete's ""number is up"" and begs him to accept. Pete agrees, but goes out on one last mission with his best friend Al Yackey  to check out a German aircraft carrier.A technical error by the writers involves the use of a German aircraft carrier. The only German aircraft carrier was the Graf Zeppelin; keel laid December 26, 1936, launched in 1938, but not completed and never put into service.Breyer 1989, p. 14. Wounded after an attack by an enemy fighter, Pete has his crew bail out before bombing the ship and crashing into the sea. Pete then finds himself walking in clouds, where he first recognizes an old friend, Dick Rumney . Suddenly becoming ill-at-ease after remembering that Dick went down with his aircraft in a fiery crash, Pete says, ""either I'm dead or I'm crazy."" Dick answers, ""You're not crazy."" Dick ushers Pete to a meeting with ""The General""  who gives him an assignment. He is to be sent back to Earth, where a year has elapsed, to pass on his experience and knowledge to dilettante Ted Randall , first in flight school, then as a Lockheed P-38 Lightning fighter pilot in the south Pacific. Ted's commanding officer turns out to be Al Yackey. The situation becomes complicated when Ted meets the still-grieving Dorinda. Al encourages Dorinda to give the young pilot a chance. The pair gradually fall in love; Ted proposes to her and she accepts, much to Pete's jealous dismay. When Dorinda finds out from Al that Ted has been given an extremely dangerous assignment to destroy the largest Japanese ammunition dump in the Pacific, she steals his aircraft. Pete guides her in completing the mission and returning to the base to Ted's embrace. Pete accepts what must be and walks away, his job done.",negative,Sacrifice,6.478,48975764.8517058,1940.0,True
931121,Bat*21,1988,8530897.425623208,['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'War film']","During the last days of the Vietnam War, Lieutenant Colonel Iceal E. ""Gene"" Hambleton, United States Air Force, is the sole survivor of the crew of an EB-66 electronic warfare aircraft, which is downed by a surface to air missile over enemy territory. The plane, callsign Bat Two-One, was doing electronic scans preparatory to a major bombing strike. Hambleton  makes radio contact with Birddog , the pilot of a Cessna Skymaster, flying a Forward Air Control mission near where the EB-66 was destroyed. Birddog  becomes Hambleton's link to rescue. Hambleton, an expert on electronic weapons systems, is known to the North Vietnamese, who begin an all-out search, attempting to capture him. Meanwhile, American forces begin an all-out attempt to rescue him. Knowing that it is too dangerous for rescue aircraft to come to where he is, and knowing that the bombs will soon be falling where he is, Hambleton devises a plan to reach safer territory. He plots a course to the river which is the boundary of the target area, then communicates his intended path to Birddog in a code composed of various golf courses he knows well. This will allow the rescuers to keep track of his progress, making it easier for them to pick him up.  {{main}} Portions of the film were highly dramatized, including the climactic battle. Some characters were composites of real people, while others were created for the film. However, some other details were accurate, including the fact that Captain Larry Potts was of African American ancestry.{{cite web}} The actual rescue took over eleven days, during which a major attack was delayed, resulting in numerous South Vietnamese soldiers being killed and wounded. Several attempts were made to recover Hambleton. Two helicopters were lost and members of its crews were killed or captured. A Forward Air Observer aircraft was shot down and USAF 1Lt Bruce Walker and USMC 1Lt Larry Potts parachuted to the ground safely, eluding capture. In an ensuing attack, six more Americans lost their lives attempting to rescue him. The North Vietnamese, alerted by the intense efforts to find the flyer, increased their efforts to find Hambleton. Walker was discovered and killed by the Vietnamese forces. Hambleton was finally rescued in a land operation by U.S. Navy SEAL Lt. j.g Thomas R. Norris and VNN Petty Officer Third Class Nguyen Van Kiet during a night-time, covert operation from more than {{convert}} behind enemy lines.",negative,Survival,,,1980.0,True
1482950,Battle Cry,1955,90660805.78290616,['United States of America'],"['War film', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Action']","{{Expand section}} The film is a drama set in World War II, following a group of United States Marines from boot camp to combat. It depicts the details of the training, the forming of comradeship and the relentless training of the battalion, led by Major ""High Pockets"" Huxley, has to undergo. In two battles , the battalion is only used in mop-up duties, but after an out-of-line argument between ""High Pockets"" and the commanding general, they are used as lead battalion in the final battle in Saipan, hitting Red Beach with severe casualties. Beside describing the battalion's everyday activities, the movie also details the private lives of three of the Marines on R'n'R in New Zealand.",negative,Camaraderie,5.8,,1950.0,True
4836948,Mrs. Miniver,1942,183555685.5546136,"['United States of America', 'United Kingdom']","['Propaganda film', 'Family Drama', 'Drama', 'Black-and-white', 'War film']","Mrs. Kay Miniver  and her family live a comfortable life at a house called ""Starlings"" in a village outside London. The house has a large garden, with a private landing stage on the river Thames, and a motorboat. Her husband Clem  is a successful architect. They have three children: the youngsters Toby and Judy , and an older son Vin  at university. They have live-in staff: Gladys the housemaid  and Ada the cook . As World War II looms, Vin comes down from university and meets Carol Beldon , granddaughter of Lady Beldon  from nearby Beldon Hall. Despite initial disagreements—mainly contrasting Vin's idealistic attitude to class differences with Carol's practical altruism—they fall in love. Vin proposes to Carol after a yacht club dinner-dance. They eventually marry, but as the war comes closer to home, Vin feels he must ""do his bit"" and enlists in the Royal Air Force, qualifying as a fighter pilot. He is posted to a base near to his parents' home. Together with other boat owners, Clem volunteers to take his motorboat to assist in the Dunkirk evacuation. One morning, Kay hears a plane crash nearby. The wounded, fanatical German pilot  hides in her garden and then holds her at gunpoint. She feeds him, calmly disarms him, and then calls the police. Soon after, Clem comes home. Lady Beldon meets with Kay to try and convince her to talk Vin out of marrying Carol. Lady Beldon is unsuccessful, and admits defeat when it occurs to her that there is nothing she can do to stop it. Later, Kay and her family hide in a bomb shelter during an air raid, and attempt to keep their minds off the bombing by reading Alice's Adventures in Wonderland, which Clem refers to as a ""lovely story."" After, parts of the house have been destroyed, and Vin comes home. At the flower show's competition, the entry of the local stationmaster Mr. Ballard  named the ""Mrs. Miniver"" rose is declared the winner over Lady Beldon's rose. Afterward, Kay and Carol drive Vin to join his squadron just as an air attack begins. On their return home, Kay stops the car; Carol is wounded in an attack from a German plane. She dies a few minutes after they reach home. Kay is devastated. When Vin returns from battle, he is told the terrible news. The local inhabitants assemble at the badly damaged church where their vicar  affirms their determination in a powerful sermon: {{cquote}} Vin then moves over to Mrs. Beldon and stands with her as the congregation stand in unity and sing ""Onward, Christian Soldiers"" at the top of their voices, while through a gaping hole in the bombed-out roof in the sky above can be seen flight after flight of RAF fighters in the V-for-Victory formation heading out to face the enemy.",negative,Resilience,7.055,27787659.538792573,1940.0,True
214324,The Shop on Main Street,1965,14223704.553531568,"['Czech Republic', 'Czechoslovakia']","['War film', 'Drama', 'World cinema', 'Czechoslovak New Wave']","During World War II, a mild-mannered Slovak carpenter Anton ""Tóno"" Brtko  is offered the chance to take over the sewing notions store of an old, near-deaf Jewish woman Rozália Lautmannová  as a part of the enactment of an Aryanization regulation in the town. As Tóno attempts to explain to Mrs. Lautmannová, who is oblivious of the world outside and generally confused, that he has come to be her supervisor and owner of the store, Imrich Kuchár , a Slovak opponent of Aryanization, steps in and reveals to Brtko that the business itself is less than profitable, as Lautmannová herself relies on donations. The Jewish community then offers the amiable Brtko a weekly payment if he does not give up the store, which would otherwise be given to a new, possibly ruthless Aryanizer. Tóno accepts and lets Mrs. Lautmannová believe he is her nephew who has come to help in the store. Their relationship grows, until the authorities round up the town's entire Jewish population for transport, and Tóno finds himself conflicted as to whether he should turn in the senile Mrs. Lautmannová, or hide her. When the woman finally becomes aware of the ""pogrom"" all around her, she panics, and in attempting to silence her, Tóno accidentally kills her. The realization devastates him, and he hangs himself.",negative,Betrayal,7.9,,1960.0,True
62689,The Great Dictator,1940,43763785.694193296,['United States of America'],"['Anti-war', 'Black-and-white', 'Political satire', 'Satire', 'Comedy', 'War film', 'Political cinema', 'Anti-war film']","During a battle in the last months of World War I, the protagonist, an unnamed Jewish private and a barber by profession , is fighting for the Central Powers in the army of the fictional nation of Tomainia, comically blundering through the trenches in combat scenes. Upon hearing a fatigued pilot pleading for help, the private attempts to rescue the exhausted officer, Commander Schultz . The two board Schultz's nearby airplane and fly off, escaping enemy fire in the nick of time. Schultz reveals that he is carrying important dispatches that could win the war. However, the plane loses fuel and crashes in a marsh. They both survive, but the private suffers from memory loss. As medics arrive, Commander Schultz gives them the dispatches, but is told that the war has just ended and Tomainia lost. Twenty years later, as the amnesiac private is released from the hospital, Adenoid Hynkel , the ruthless dictator of Tomainia, has undertaken to persecute Jews throughout the land, aided by Minister of the Interior Garbitsch  and Minister of War Herring . The symbol of Hynkel's fascist regime is the ""double cross"", and Hynkel himself speaks in a macaronic parody of the German language, ""translated"" at humorously obvious parts in the speech by an overly concise English-speaking news voice-over.  The Jewish private/barber, unaware of Hynkel's rise to power, returns to his barbershop in the Jewish ghetto{{dn}} and is shocked when storm troopers paint ""Jew"" on the windows of his shop. In his ensuing slapstick scuffle with the stormtroopers, Hannah , a beautiful resident of the ghetto, knocks both Stormtroopers on the head with a frying pan. The barber finds a friend and ultimately a love interest in Hannah. Soon, the barber is attacked again by Stormtroopers, but is saved when Commander Schultz, now a high official in Hynkel's government, intervenes. Schultz recognizes the barber, who is reminded of the war by Schultz and therefore regains his memory. Though surprised to find him a Jew, Schultz orders the storm troopers to leave him and Hannah alone. Hynkel relaxes his stance on Tomainian Jewry in an attempt to woo a Jewish financier into giving him a loan to support his regime. Egged on by Garbitsch, Hynkel has become obsessed with the idea of being Emperor of the world, dancing at one point with a large, inflatable globe, to the tune of the Prelude to Act I of Richard Wagner's Lohengrin. Against Garbitsch's advice to reinforce the violence against Jews, Hynkel plans to invade the neighboring country of Osterlich, and needs the loan to finance the invasion. When the Jewish financier refuses, Hynkel reinstates and intensifies his persecution of the Jews. When Schultz, who is empathetic to the Jews, voices his objection to the pogrom, Hynkel denounces Schultz as a supporter of democracy and a traitor, and orders him placed in a concentration camp. Schultz flees to the ghetto and begins planning to overthrow the Hynkel regime with Hannah, the barber and other residents there. After discussing and then abandoning a proposed suicide mission, Schultz and the barber are captured and condemned to the camp.  Hynkel is initially opposed by Benzino Napaloni , dictator of Bacteria, in his plans to invade Osterlich. Hynkel invites Napaloni to a military show to impress him with a display of military might and psychological warfare, but this ends in disaster. After some friction, a comedic food fight between the two leaders and a deal between the two leaders on which Hynkel immediately reneges, his invasion proceeds. Hannah had emigrated to Osterlich to escape Hynkel, but once again finds herself living under Hynkel's regime. Schultz and the barber escape from the camp wearing Tomainian uniforms. Border guards mistake the barber for Hynkel, to whom he is nearly identical in appearance. Conversely, Hynkel, on a duck-hunting trip, falls overboard and is mistaken for the barber and is arrested by his own soldiers. The barber, now assuming Hynkel's identity, is taken to the capital of Osterlich to make a victory speech. Garbitsch, in introducing ""Hynkel"" to the throngs, decries free speech and argues for the subjugation of the Jews. The barber then makes a rousing speech, reversing Hynkel's antisemitic policies and declaring that Tomainia and Osterlich will now be a free nation and a democracy. He calls for humanity in general to break free from dictatorships and use science and progress to make the world better instead.wikiquote:Charlie Chaplin Hannah, now an impoverished laborer in a vineyard in Osterlich, hears the barber's speech on the radio, and is amazed when ""Hynkel"" addresses her directly: ""Hannah, can you hear me? Wherever you are, look up, Hannah. The clouds are lifting. The sun is breaking through. We are coming out of the darkness into the light. We are coming into a new world, a kindlier world, where men will rise above their hate, their greed and brutality. Look up, Hannah. The soul of man has been given wings, and at last he is beginning to fly. He is flying into the rainbow — into the light of hope, into the future, the glorious future that belongs to you, to me, and to all of us. Look up, Hannah. Look up!"" As she rises, an aged man  asks, ""Hannah, did you hear that?"" The girl silences him with a gesture, saying, ""Listen,"" and turns her face, radiant with joy and hope, toward the sunlight.Eidenmuller, Michael E. ""The Great Dictator"" "". American Rhetoric. Retrieved April 1, 2012.",negative,Hope,8.332,43763785.694193296,1940.0,True
2240278,The Frogmen,1951,26558737.46731366,['United States of America'],"['Adventure', 'Epic', 'Action/Adventure', 'Drama', 'War film', 'Action']","During World War II, Navy Lt. Cmdr. John Lawrence , a strict disciplinarian, is put in charge of Underwater Demolition Team 4 after its former leader, Lt. Cmdr. Jack Cassidy, is killed in action. The unit's men are distrustful of the professionally-aloof Lawrence, and the relationship immediately takes a turn for the worse when they brawl with sailors aboard their transport ship. The ship's captain, Lt. Cmdr. Pete Vincent , understands the natural resentment the elite UDT men feel over the death of Cassidy, which they have transferred to Lawrence, and offers to go easy on the team at captain's mast. The ""by-the-book"" Lawrence, however, elects to hold his own mast and disciplines the entire team just before a dangerous reconnaissance mission to ascertain the safest landing beach during an upcoming invasion of a Japanese-held island. Lawrence is scornfully perceived as afraid when he splits up the platoon and puts team executive officer Lt. Klinger in charge of a diversion to the more dangerous beach, where the main landing is scheduled. During the mission, Lawrence cuts his leg on coral, and the diversionary section's pick-up boat receives a direct hit from artillery during pick-up operations, killing Klinger and most of his men. Lawrence sees that two frogmen, including Chief Jake Flannigan , are still in the water, but rather than risk loss of the information already gathered, orders a rescue boat launched and continues back to the transport. The rescue succeeds in recovering the two swimmers, but Lawrence's apparently cowardly action increases the unit's ill will toward him. An embittered Flannigan and some of the others request transfer to another unit, but Lawrence insists that they first complete the next day's mission to clear the new landing site for the invasion. The next morning, Lawrence, who is sick with coral poisoning, does not reveal his illness when he puts Flannigan in charge of the mission and stays behind. Convinced now that Lawrence is a coward, the men angrily but efficiently complete their task, although ""Pappy"" Creighton , whose brother is a U.S. Marine, sneaks onto the beach with Flannigan to leave a sign ""welcoming"" the Marines. Creighton is shot after the prank, but Flannigan tows him to the pick-up boat. Back on the ship, Creighton is put in traction because of the bullets in his spine, and Flannigan confesses to Lawrence that the prank caused Creighton's injuries. Lawrence furiously upbraids Flannigan for giving in to the prank, and soon all of the men request transfers. While Lawrence is discussing the transfer requests with Vincent, a torpedo hits the ship but does not detonate. Lawrence volunteers to disarm the torpedo, which has lodged in the sick bay next to Creighton's bed, and with Flannigan's help, succeeds. Soon after, Lawrence receives orders to blow up a Japanese submarine pen, and tells the men that although it will be their last mission together, he is proud to have served with them. Although Flannigan voices disdain that Lawrence will again dodge dangerous duty, Lawrence leads the mission, which is discovered when one of the men accidentally trips a signal wire. Japanese sentries shoot at the men as they plant the charges, and Lawrence is stabbed in hand-to-hand combat with a Japanese diver. Although he orders Flannigan to leave him behind, the chief tows him to safety. The mission is a success, and soon Lawrence is recuperating beside Creighton. Finally won over by Lawrence's bravery, the men show their acceptance of him by asking him to sign the portrait they have drawn of Cassidy to present to his widow.",negative,Redemption,5.9,,1950.0,True
113460,Platoon,1986,392168532.14076567,"['United States of America', 'United Kingdom']","['Anti-war', 'Indie', 'Drama', 'War film', 'Action', 'Anti-war film', 'Combat Films']","In 1967, Chris Taylor  has dropped out of college and volunteered for combat duty in Vietnam. Assigned to Bravo Company, near the Cambodian border, he is worn down by the exhausting conditions and his enthusiasm for the war wanes. One night his unit is set upon by a group of North Vietnamese Army  soldiers, who retreat after a brief gunfight. New recruit Gardner is killed while another soldier, Tex, is maimed by friendly fire from a grenade thrown by Sergeant ""Red"" O'Neill , with Taylor being mistakenly reprimanded by the ruthless Staff Sergeant Bob Barnes . Taylor eventually gains acceptance from a tight-knit group in his unit who socialize and even use drugs in a cabin clubhouse. He finds a mentor in Sergeant Elias  as well as the elder King . During one patrol, a soldier named Manny is found mutilated and tied to a post while two others, Sal and Sandy, are killed by a booby-trap. As tension mounts, the platoon soon reaches a nearby village where a supply cache is discovered. Taylor finds a disabled young man and an elderly woman hiding in a spider hole. Taylor snaps, screaming and threatening the man but is shocked to see Bunny  then bludgeon him to death. Barnes interrogates the village chief to determine if they have been aiding the Vietcong. Despite the villagers' adamant denials, Barnes shoots and kills the chief's wife due to her persistent arguing. Barnes takes the child of the woman at gunpoint, threatening to shoot her if the villagers do not reveal information. Elias arrives, scolding Barnes and engaging in a scuffle with him over the incident. Platoon commander Lieutenant Wolfe  orders the men to leave with the villagers and burn the village. As they leave, Taylor stops a group of soldiers raping two girls. Upon returning to base, Captain Harris  warns that if he finds out an illegal killing took place, then a court-martial would be ordered, which concerns Barnes as Elias might give a testimony. On their next patrol, the platoon is ambushed and pinned down in a firefight, in which numerous soldiers are wounded. Wolfe calls in an artillery strike on incorrect coordinates, resulting in friendly fire casualties. Elias takes Taylor and Rhah  to intercept flanking enemy troops. Barnes orders the rest of the platoon to retreat, and goes back into the jungle to find Elias' group. Barnes finds Elias and shoots him, returning to tell the others that Elias was killed by the enemy. After they take off, a wounded Elias emerges from the jungle, running from a group of North Vietnamese soldiers. Taylor glances over at Barnes and reads the apprehension on his face as Elias dies. At the base, Taylor attempts to talk his group into retaliation when a drunken Barnes enters the room and taunts them. Taylor attacks him but is cut near his eye as a result. The platoon is sent back into the combat area to maintain defensive positions. King is sent home and Taylor shares a foxhole with Francis . That night, an NVA assault occurs and the defensive lines are broken. Several soldiers in the platoon including Junior, Bunny and Wolfe, are killed, while O'Neill barely escapes death by hiding under a dead soldier. To make matters worse, an NVA sapper armed with explosives rushes into battalion HQ, self-detonating and killing everyone inside. Meanwhile, Captain Harris orders his air support to expend all remaining ordnance inside his perimeter. During the chaos, Taylor encounters Barnes, but the wounded sergeant attacks him. Just before Barnes can pummel Taylor, both men are knocked unconscious by an explosion. Taylor regains consciousness the following morning, picks up an enemy Type 56, and finds an injured Barnes, who dares him to pull the trigger. Taylor shoots Barnes, killing him. Taylor then considers suicide with a grenade before reinforcements arrive and find him. Francis, who survived the battle unharmed, deliberately stabs himself in the leg and reminds Taylor that because they have been twice wounded, they can return home to the U.S. O'Neill, who desperately wants to go home, is told he will remain in duty and replace Barnes. The helicopter flies away and Taylor weeps as he stares down at the death and destruction.",negative,Despair,7.747,16985502.028700985,1980.0,True
